image_id,filename,original_status,original_overall_score,final_status,final_overall_score,focus_score,brightness_score,contrast_score,noise_score,fov_score,illumination_score,artifact_score,raw_focus_metrics,raw_brightness_metrics,raw_contrast_metrics,raw_noise_metrics,raw_fov_metrics,raw_illumination_metrics,raw_artifact_metrics,detected_problems,hard_failure,hard_failure_reasons,enhancement_required,enhancement_applied,enhancement_operations,post_enhancement_status,post_enhancement_score,score_delta,ok_to_go,recapture_required,feedback,final_reason,processing_time_ms
test_IDRiD_002,test_IDRiD_002.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.8762,0.8211,0.6622,1.0,0.8578,1.0,0.8581,1.0,"{""var_laplacian"": 17.79, ""laplacian_energy"": 17.79, ""tenengrad"": 197.42, ""sobel_mean"": 10.78}","{""mean"": 59.57, ""median"": 57.0, ""p5"": 34.0, ""p95"": 89.0, ""dark_pct"": 1.05, ""bright_pct"": 0.0}","{""rms"": 18.72, ""grayscale_std"": 18.72, ""spread_p95_p5"": 55.0, ""michelson"": 0.447}","{""residual_std"": 1.22, ""residual_mad"": 0.72, ""local_var_mean"": 5.14}","{""coverage"": 0.697, ""circularity"": 0.956, ""aspect_ratio"": 1.209, ""border_clipped"": true}","{""center_edge_ratio"": 1.184, ""center_edge_diff"": 10.33, ""map_cov"": 0.327}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8762,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.876 >= 0.7, Min Dimension = 0.662)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.876 >= 0.7, Min Dimension = 0.662))",1.11
test_IDRiD_003,test_IDRiD_003.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9223,0.872,0.8851,1.0,0.7816,1.0,0.934,1.0,"{""var_laplacian"": 24.72, ""laplacian_energy"": 24.72, ""tenengrad"": 270.95, ""sobel_mean"": 13.08}","{""mean"": 74.68, ""median"": 75.0, ""p5"": 50.0, ""p95"": 111.0, ""dark_pct"": 1.51, ""bright_pct"": 0.0}","{""rms"": 18.3, ""grayscale_std"": 18.3, ""spread_p95_p5"": 61.0, ""michelson"": 0.379}","{""residual_std"": 1.43, ""residual_mad"": 0.9, ""local_var_mean"": 6.94}","{""coverage"": 0.701, ""circularity"": 0.954, ""aspect_ratio"": 1.211, ""border_clipped"": true}","{""center_edge_ratio"": 1.2, ""center_edge_diff"": 14.06, ""map_cov"": 0.281}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9223,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.782)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.782))",0.84
test_IDRiD_004,test_IDRiD_004.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9395,0.9582,0.9704,1.0,0.5995,1.0,0.9439,1.0,"{""var_laplacian"": 42.73, ""laplacian_energy"": 42.73, ""tenengrad"": 462.8, ""sobel_mean"": 17.96}","{""mean"": 93.95, ""median"": 91.0, ""p5"": 63.0, ""p95"": 136.0, ""dark_pct"": 0.64, ""bright_pct"": 0.0}","{""rms"": 23.46, ""grayscale_std"": 23.46, ""spread_p95_p5"": 73.0, ""michelson"": 0.367}","{""residual_std"": 1.87, ""residual_mad"": 1.26, ""local_var_mean"": 11.86}","{""coverage"": 0.695, ""circularity"": 0.956, ""aspect_ratio"": 1.2, ""border_clipped"": true}","{""center_edge_ratio"": 1.24, ""center_edge_diff"": 20.69, ""map_cov"": 0.274}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9395,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.939 >= 0.7, Min Dimension = 0.599)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.939 >= 0.7, Min Dimension = 0.599))",0.7
test_IDRiD_005,test_IDRiD_005.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.8929,0.9045,0.6924,1.0,0.7186,1.0,0.9105,1.0,"{""var_laplacian"": 31.29, ""laplacian_energy"": 31.29, ""tenengrad"": 331.45, ""sobel_mean"": 14.87}","{""mean"": 61.24, ""median"": 58.0, ""p5"": 38.0, ""p95"": 109.0, ""dark_pct"": 0.68, ""bright_pct"": 0.0}","{""rms"": 21.62, ""grayscale_std"": 21.62, ""spread_p95_p5"": 71.0, ""michelson"": 0.483}","{""residual_std"": 1.61, ""residual_mad"": 1.04, ""local_var_mean"": 8.12}","{""coverage"": 0.695, ""circularity"": 0.956, ""aspect_ratio"": 1.197, ""border_clipped"": true}","{""center_edge_ratio"": 0.884, ""center_edge_diff"": 7.02, ""map_cov"": 0.258}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8929,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.893 >= 0.7, Min Dimension = 0.692)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.893 >= 0.7, Min Dimension = 0.692))",0.65
test_IDRiD_006,test_IDRiD_006.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9443,0.9382,0.9694,1.0,0.6432,1.0,1.0,1.0,"{""var_laplacian"": 40.05, ""laplacian_energy"": 40.05, ""tenengrad"": 408.78, ""sobel_mean"": 16.8}","{""mean"": 85.92, ""median"": 86.0, ""p5"": 59.0, ""p95"": 114.0, ""dark_pct"": 0.83, ""bright_pct"": 0.0}","{""rms"": 18.7, ""grayscale_std"": 18.7, ""spread_p95_p5"": 55.0, ""michelson"": 0.318}","{""residual_std"": 1.81, ""residual_mad"": 1.2, ""local_var_mean"": 9.95}","{""coverage"": 0.696, ""circularity"": 0.956, ""aspect_ratio"": 1.203, ""border_clipped"": true}","{""center_edge_ratio"": 1.154, ""center_edge_diff"": 12.49, ""map_cov"": 0.239}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9443,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.944 >= 0.7, Min Dimension = 0.643)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.944 >= 0.7, Min Dimension = 0.643))",0.65
test_IDRiD_007,test_IDRiD_007.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9496,0.9232,0.9972,1.0,0.6925,1.0,1.0,1.0,"{""var_laplacian"": 34.32, ""laplacian_energy"": 34.32, ""tenengrad"": 372.32, ""sobel_mean"": 15.31}","{""mean"": 90.37, ""median"": 92.0, ""p5"": 63.0, ""p95"": 119.0, ""dark_pct"": 2.44, ""bright_pct"": 0.0}","{""rms"": 20.61, ""grayscale_std"": 20.61, ""spread_p95_p5"": 56.0, ""michelson"": 0.308}","{""residual_std"": 1.68, ""residual_mad"": 1.09, ""local_var_mean"": 9.56}","{""coverage"": 0.707, ""circularity"": 0.954, ""aspect_ratio"": 1.238, ""border_clipped"": true}","{""center_edge_ratio"": 1.087, ""center_edge_diff"": 7.84, ""map_cov"": 0.219}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9496,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.950 >= 0.7, Min Dimension = 0.693)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.950 >= 0.7, Min Dimension = 0.693))",0.64
test_IDRiD_008,test_IDRiD_008.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9308,0.9214,0.8783,1.0,0.6873,1.0,1.0,1.0,"{""var_laplacian"": 34.96, ""laplacian_energy"": 34.96, ""tenengrad"": 368.13, ""sobel_mean"": 15.67}","{""mean"": 106.22, ""median"": 108.0, ""p5"": 80.0, ""p95"": 125.0, ""dark_pct"": 1.03, ""bright_pct"": 0.0}","{""rms"": 19.24, ""grayscale_std"": 19.24, ""spread_p95_p5"": 45.0, ""michelson"": 0.22}","{""residual_std"": 1.7, ""residual_mad"": 1.11, ""local_var_mean"": 9.15}","{""coverage"": 0.697, ""circularity"": 0.955, ""aspect_ratio"": 1.206, ""border_clipped"": true}","{""center_edge_ratio"": 1.167, ""center_edge_diff"": 16.88, ""map_cov"": 0.204}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9308,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.931 >= 0.7, Min Dimension = 0.687)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.931 >= 0.7, Min Dimension = 0.687))",0.63
test_IDRiD_009,test_IDRiD_009.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9105,0.7653,0.8934,1.0,0.9117,1.0,0.9404,1.0,"{""var_laplacian"": 11.2, ""laplacian_energy"": 11.2, ""tenengrad"": 139.58, ""sobel_mean"": 8.81}","{""mean"": 75.79, ""median"": 74.0, ""p5"": 52.0, ""p95"": 103.0, ""dark_pct"": 1.12, ""bright_pct"": 0.0}","{""rms"": 19.42, ""grayscale_std"": 19.42, ""spread_p95_p5"": 51.0, ""michelson"": 0.329}","{""residual_std"": 0.97, ""residual_mad"": 0.54, ""local_var_mean"": 4.23}","{""coverage"": 0.698, ""circularity"": 0.956, ""aspect_ratio"": 1.211, ""border_clipped"": true}","{""center_edge_ratio"": 1.174, ""center_edge_diff"": 12.6, ""map_cov"": 0.277}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9105,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.911 >= 0.7, Min Dimension = 0.765)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.911 >= 0.7, Min Dimension = 0.765))",0.64
test_IDRiD_010,test_IDRiD_010.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9343,0.9381,0.927,1.0,0.6508,1.0,0.9561,1.0,"{""var_laplacian"": 39.49, ""laplacian_energy"": 39.49, ""tenengrad"": 408.56, ""sobel_mean"": 16.75}","{""mean"": 99.73, ""median"": 101.0, ""p5"": 66.0, ""p95"": 137.0, ""dark_pct"": 0.79, ""bright_pct"": 0.0}","{""rms"": 23.49, ""grayscale_std"": 23.49, ""spread_p95_p5"": 71.0, ""michelson"": 0.35}","{""residual_std"": 1.8, ""residual_mad"": 1.19, ""local_var_mean"": 10.06}","{""coverage"": 0.696, ""circularity"": 0.956, ""aspect_ratio"": 1.2, ""border_clipped"": true}","{""center_edge_ratio"": 1.151, ""center_edge_diff"": 14.37, ""map_cov"": 0.267}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9343,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.934 >= 0.7, Min Dimension = 0.651)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.934 >= 0.7, Min Dimension = 0.651))",0.95
test_IDRiD_011,test_IDRiD_011.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.932,0.9548,0.9464,0.9677,0.5616,1.0,1.0,1.0,"{""var_laplacian"": 45.51, ""laplacian_energy"": 45.51, ""tenengrad"": 453.03, ""sobel_mean"": 17.7}","{""mean"": 82.86, ""median"": 84.0, ""p5"": 61.0, ""p95"": 102.0, ""dark_pct"": 0.8, ""bright_pct"": 0.0}","{""rms"": 15.71, ""grayscale_std"": 15.71, ""spread_p95_p5"": 41.0, ""michelson"": 0.252}","{""residual_std"": 1.93, ""residual_mad"": 1.29, ""local_var_mean"": 10.72}","{""coverage"": 0.695, ""circularity"": 0.956, ""aspect_ratio"": 1.2, ""border_clipped"": true}","{""center_edge_ratio"": 1.079, ""center_edge_diff"": 6.35, ""map_cov"": 0.202}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.932,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.932 >= 0.7, Min Dimension = 0.562)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.932 >= 0.7, Min Dimension = 0.562))",1.31
test_IDRiD_012,test_IDRiD_012.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9426,0.9379,0.9389,1.0,0.6729,1.0,1.0,1.0,"{""var_laplacian"": 36.61, ""laplacian_energy"": 36.61, ""tenengrad"": 407.85, ""sobel_mean"": 16.79}","{""mean"": 98.14, ""median"": 100.0, ""p5"": 72.0, ""p95"": 120.0, ""dark_pct"": 0.94, ""bright_pct"": 0.0}","{""rms"": 18.4, ""grayscale_std"": 18.4, ""spread_p95_p5"": 48.0, ""michelson"": 0.25}","{""residual_std"": 1.74, ""residual_mad"": 1.15, ""local_var_mean"": 10.75}","{""coverage"": 0.697, ""circularity"": 0.956, ""aspect_ratio"": 1.206, ""border_clipped"": true}","{""center_edge_ratio"": 1.058, ""center_edge_diff"": 5.68, ""map_cov"": 0.198}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9426,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.943 >= 0.7, Min Dimension = 0.673)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.943 >= 0.7, Min Dimension = 0.673))",1.88
test_IDRiD_013,test_IDRiD_013.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9209,0.918,0.7742,1.0,0.7529,1.0,1.0,1.0,"{""var_laplacian"": 27.37, ""laplacian_energy"": 27.37, ""tenengrad"": 360.45, ""sobel_mean"": 13.97}","{""mean"": 111.88, ""median"": 119.0, ""p5"": 10.0, ""p95"": 134.0, ""dark_pct"": 5.27, ""bright_pct"": 0.0}","{""rms"": 28.21, ""grayscale_std"": 28.21, ""spread_p95_p5"": 124.0, ""michelson"": 0.861}","{""residual_std"": 1.51, ""residual_mad"": 0.94, ""local_var_mean"": 10.88}","{""coverage"": 0.729, ""circularity"": 0.948, ""aspect_ratio"": 1.264, ""border_clipped"": true}","{""center_edge_ratio"": 1.091, ""center_edge_diff"": 10.29, ""map_cov"": 0.216}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9209,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.753)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.753))",0.71
test_IDRiD_014,test_IDRiD_014.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.8952,0.8974,0.7016,0.9278,0.796,1.0,0.9681,1.0,"{""var_laplacian"": 23.04, ""laplacian_energy"": 23.04, ""tenengrad"": 317.26, ""sobel_mean"": 12.57}","{""mean"": 107.62, ""median"": 117.0, ""p5"": 6.0, ""p95"": 139.0, ""dark_pct"": 9.54, ""bright_pct"": 0.0}","{""rms"": 35.61, ""grayscale_std"": 35.61, ""spread_p95_p5"": 133.0, ""michelson"": 0.917}","{""residual_std"": 1.39, ""residual_mad"": 0.84, ""local_var_mean"": 9.88}","{""coverage"": 0.764, ""circularity"": 0.932, ""aspect_ratio"": 1.3, ""border_clipped"": true}","{""center_edge_ratio"": 1.108, ""center_edge_diff"": 12.19, ""map_cov"": 0.26}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8952,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.895 >= 0.7, Min Dimension = 0.702)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.895 >= 0.7, Min Dimension = 0.702))",0.65
test_IDRiD_015,test_IDRiD_015.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9476,0.9277,0.9821,1.0,0.6837,1.0,1.0,1.0,"{""var_laplacian"": 35.35, ""laplacian_energy"": 35.35, ""tenengrad"": 382.97, ""sobel_mean"": 15.53}","{""mean"": 87.61, ""median"": 87.0, ""p5"": 63.0, ""p95"": 113.0, ""dark_pct"": 1.3, ""bright_pct"": 0.0}","{""rms"": 18.78, ""grayscale_std"": 18.78, ""spread_p95_p5"": 50.0, ""michelson"": 0.284}","{""residual_std"": 1.71, ""residual_mad"": 1.11, ""local_var_mean"": 9.78}","{""coverage"": 0.699, ""circularity"": 0.954, ""aspect_ratio"": 1.215, ""border_clipped"": true}","{""center_edge_ratio"": 1.135, ""center_edge_diff"": 11.55, ""map_cov"": 0.218}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9476,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.948 >= 0.7, Min Dimension = 0.684)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.948 >= 0.7, Min Dimension = 0.684))",0.63
test_IDRiD_016,test_IDRiD_016.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9352,0.8821,0.9669,1.0,0.7669,1.0,0.929,1.0,"{""var_laplacian"": 26.23, ""laplacian_energy"": 26.23, ""tenengrad"": 288.51, ""sobel_mean"": 13.28}","{""mean"": 85.59, ""median"": 85.0, ""p5"": 54.0, ""p95"": 119.0, ""dark_pct"": 2.96, ""bright_pct"": 0.0}","{""rms"": 23.59, ""grayscale_std"": 23.59, ""spread_p95_p5"": 65.0, ""michelson"": 0.376}","{""residual_std"": 1.47, ""residual_mad"": 0.92, ""local_var_mean"": 7.5}","{""coverage"": 0.711, ""circularity"": 0.954, ""aspect_ratio"": 1.238, ""border_clipped"": true}","{""center_edge_ratio"": 1.2, ""center_edge_diff"": 16.52, ""map_cov"": 0.284}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9352,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.935 >= 0.7, Min Dimension = 0.767)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.935 >= 0.7, Min Dimension = 0.767))",0.66
test_IDRiD_017,test_IDRiD_017.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9067,0.9577,0.8922,0.8762,0.5398,1.0,0.9802,1.0,"{""var_laplacian"": 47.14, ""laplacian_energy"": 47.14, ""tenengrad"": 461.22, ""sobel_mean"": 17.82}","{""mean"": 75.63, ""median"": 74.0, ""p5"": 58.0, ""p95"": 98.0, ""dark_pct"": 0.72, ""bright_pct"": 0.0}","{""rms"": 14.87, ""grayscale_std"": 14.87, ""spread_p95_p5"": 40.0, ""michelson"": 0.256}","{""residual_std"": 1.96, ""residual_mad"": 1.32, ""local_var_mean"": 10.78}","{""coverage"": 0.695, ""circularity"": 0.956, ""aspect_ratio"": 1.2, ""border_clipped"": true}","{""center_edge_ratio"": 0.962, ""center_edge_diff"": 2.94, ""map_cov"": 0.193}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9067,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.540)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.540))",0.62
test_IDRiD_018,test_IDRiD_018.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9352,0.9557,0.8674,1.0,0.6612,1.0,1.0,1.0,"{""var_laplacian"": 37.86, ""laplacian_energy"": 37.86, ""tenengrad"": 455.69, ""sobel_mean"": 17.12}","{""mean"": 107.68, ""median"": 110.0, ""p5"": 72.0, ""p95"": 137.0, ""dark_pct"": 2.62, ""bright_pct"": 0.0}","{""rms"": 25.88, ""grayscale_std"": 25.88, ""spread_p95_p5"": 65.0, ""michelson"": 0.311}","{""residual_std"": 1.77, ""residual_mad"": 1.17, ""local_var_mean"": 12.92}","{""coverage"": 0.709, ""circularity"": 0.953, ""aspect_ratio"": 1.25, ""border_clipped"": true}","{""center_edge_ratio"": 1.061, ""center_edge_diff"": 6.73, ""map_cov"": 0.215}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9352,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.935 >= 0.7, Min Dimension = 0.661)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.935 >= 0.7, Min Dimension = 0.661))",0.69
test_IDRiD_019,test_IDRiD_019.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.931,0.9481,0.831,1.0,0.6927,1.0,1.0,1.0,"{""var_laplacian"": 33.99, ""laplacian_energy"": 33.99, ""tenengrad"": 434.68, ""sobel_mean"": 15.77}","{""mean"": 110.95, ""median"": 114.0, ""p5"": 86.0, ""p95"": 135.0, ""dark_pct"": 2.99, ""bright_pct"": 0.0}","{""rms"": 23.4, ""grayscale_std"": 23.4, ""spread_p95_p5"": 49.0, ""michelson"": 0.222}","{""residual_std"": 1.68, ""residual_mad"": 1.08, ""local_var_mean"": 12.85}","{""coverage"": 0.712, ""circularity"": 0.949, ""aspect_ratio"": 1.223, ""border_clipped"": true}","{""center_edge_ratio"": 1.055, ""center_edge_diff"": 6.1, ""map_cov"": 0.19}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.931,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.931 >= 0.7, Min Dimension = 0.693)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.931 >= 0.7, Min Dimension = 0.693))",0.66
test_IDRiD_020,test_IDRiD_020.jpg,BORDERLINE,0.8003,NON-CRITICAL,0.9332,0.9327,0.87,1.0,0.6947,1.0,1.0,1.0,"{""var_laplacian"": 34.0, ""laplacian_energy"": 34.0, ""tenengrad"": 395.04, ""sobel_mean"": 15.91}","{""mean"": 107.33, ""median"": 106.0, ""p5"": 79.0, ""p95"": 144.0, ""dark_pct"": 2.33, ""bright_pct"": 0.0}","{""rms"": 24.05, ""grayscale_std"": 24.05, ""spread_p95_p5"": 65.0, ""michelson"": 0.291}","{""residual_std"": 1.67, ""residual_mad"": 1.09, ""local_var_mean"": 10.87}","{""coverage"": 0.707, ""circularity"": 0.952, ""aspect_ratio"": 1.215, ""border_clipped"": true}","{""center_edge_ratio"": 1.164, ""center_edge_diff"": 17.03, ""map_cov"": 0.24}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9332,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.933 >= 0.7, Min Dimension = 0.695)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.933 >= 0.7, Min Dimension = 0.695))",0.74
